movieId,title,genres
8209,I Killed My Mother (J'ai tué ma mère) (2009),Drama
8210,Babies (Bébé(s)) (2010),Documentary
8211,"Experiment, The (2010)",Drama|Thriller
8212,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
8213,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery
8214,Get Low (2009),Comedy|Drama|Mystery
8215,"Joneses, The (2009)",Comedy|Drama
8216,Gainsbourg (Vie Héroïque) (2010),Drama|Musical|Romance
8217,Tekken (2010),Action|Sci-Fi
8218,"Last Exorcism, The (2010)",Horror|Thriller
8219,"American, The (2010)",Drama|Thriller
8220,"Switch, The (2010)",Comedy|Romance
8221,GasLand (2010),Documentary
8222,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
8223,Step Up 3D (2010),Drama|Romance
8224,Going the Distance (2010),Comedy|Romance
8225,Vampires Suck (2010),Comedy
8226,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
8227,22 Bullets (L'immortel) (2010),Action|Crime|Thriller
8228,"Social Network, The (2010)",Drama
8229,"Town, The (2010)",Crime|Drama|Thriller
8230,Easy A (2010),Comedy|Romance
8231,Eat Pray Love (2010),Drama|Romance
8232,Howl (2010),Drama
8233,I'm Still Here (2010),Comedy|Drama
8234,Flipped (2010),Comedy|Drama|Romance
8235,Wall Street: Money Never Sleeps (2010),Drama
8236,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
8237,Cats & Dogs: The Revenge of Kitty Galore (2010),Action|Children|Comedy
8238,It's Kind of a Funny Story (2010),Comedy|Drama
8239,Middle Men (2009),Comedy|Crime|Drama
8240,Alice in Wonderland (1933),Adventure|Children|Fantasy
8241,Tamara Drewe (2010),Comedy|Drama|Romance
8242,Let Me In (2010),Drama|Horror|Mystery
8243,Secretariat (2010),Adventure|Drama
8244,Lake Mungo (2008),Drama|Mystery|Thriller
8245,Devil (2010),Horror|Mystery|Thriller
8246,You Again (2010),Comedy
8247,Life as We Know It (2010),Comedy|Romance
8248,Catfish (2010),Documentary|Mystery
8249,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance
8250,Stone (2010),Drama|Thriller
8251,Inside Job (2010),Documentary
8252,Monsters (2010),Drama|Sci-Fi
8253,David Cross: Bigger & Blackerer (2010),Comedy|Documentary
8254,Conviction (2010),Drama
8255,Never Let Me Go (2010),Drama|Romance|Sci-Fi
8256,"Illusionist, The (L'illusionniste) (2010)",Animation
8257,Kaboom (2010),Comedy|Sci-Fi
8258,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
8259,6 Souls (Shelter) (2010),Horror|Mystery|Thriller
8260,Jackass 3D (2010),Action|Comedy|Documentary
8261,Restrepo (2010),Documentary|War
8262,"Hole, The (2009)",Horror|Thriller
8263,30 Days of Night: Dark Days (2010),Horror|Thriller
8264,Waiting for 'Superman' (2010),Documentary
8265,Red (2010),Action|Comedy
8266,In a Better World (Hævnen) (2010),Drama
8267,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance
8268,Of Gods and Men (Des hommes et des dieux) (2010),Drama
8269,Paranormal Activity 2 (2010),Horror|IMAX
8270,Heartbeats (Les amours imaginaires) (2010),Drama|Romance
8271,Hereafter (2010),Drama|Fantasy
8272,Black Death (2010),Adventure|Drama|Horror|Mystery
8273,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
8274,Due Date (2010),Comedy
8275,127 Hours (2010),Adventure|Drama|Thriller
8276,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
8277,Black Swan (2010),Drama|Thriller
8278,Fair Game (2010),Drama|Thriller
8279,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) (2010),Drama|Fantasy
8280,Unstoppable (2010),Action|Drama|Thriller
8281,Morning Glory (2010),Comedy|Drama|Romance
8282,Certified Copy (Copie conforme) (2010),Drama
8283,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
8284,Somewhere (2010),Drama
8285,Wild Target (2010),Comedy|Drama|Romance|Thriller
8286,Carlos (2010),Crime|Drama|Thriller
8287,Biutiful (2010),Drama
8288,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
8289,"King's Speech, The (2010)",Drama
8290,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
8291,"Fighter, The (2010)",Drama
8292,"Tillman Story, The (2010)",Documentary
8293,"Loved Ones, The (2009)",Horror
8294,Casino Jack (2010),Comedy|Crime
8295,London Boulevard (2010),Crime|Romance
8296,Skyline (2010),Sci-Fi|Thriller
8297,Alone in the Wilderness (2004),Documentary
8298,Beastly (2011),Drama|Fantasy|Romance
8299,Love and Other Drugs (2010),Comedy|Drama|Romance
8300,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
8301,Tiny Furniture (2010),Comedy
8302,"Tourist, The (2010)",Drama|Thriller
8303,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy
8304,13 (2010),Thriller
8305,All Good Things (2010),Drama|Mystery|Thriller
8306,"Tomorrow, When the War Began (2010)",Action|Adventure|Drama
8307,True Grit (2010),Western
8308,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
8309,Another Year (2010),Drama
8310,How Do You Know (2010),Comedy|Drama|Romance
8311,Barney's Version (2010),Drama
8312,"Company Men, The (2010)",Drama
8313,Mother and Child (2009),Drama|Romance
8314,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller
8315,Faster (2010),Action|Crime|Drama
8316,Rabbit Hole (2010),Drama
8317,Little Fockers (2010),Comedy
8318,Gulliver's Travels (2010),Adventure|Comedy|Fantasy
8319,Burlesque (2010),Drama|Musical|Romance
8320,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy
8321,Tucker & Dale vs Evil (2010),Comedy|Horror
8322,Yogi Bear (2010),Children|Comedy
8323,"Pixar Story, The (2007)",Documentary
8324,Made in Dagenham (2010),Comedy|Drama
8325,Waste Land (2010),Documentary
8326,Last Night (2010),Drama|Romance
8327,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
8328,"Way Back, The (2010)",Drama
8329,"Warrior's Way, The (2010)",Action|Fantasy|Western
8330,Ghajini (2008),Action|Romance|Thriller
8331,Season of the Witch (2011),Adventure|Drama|Fantasy
8332,Outrage (Autoreiji) (2010),Crime|Drama
8333,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
8334,Cracks (2009),Drama|Romance|Thriller
8335,Day & Night (2010),Animation|Children
8336,Marwencol (2010),Documentary
8337,"Dilemma, The (2011)",Comedy|Drama
8338,"Trip, The (2010)",Comedy|Drama
8339,Poetry (Shi) (2010),Drama
8340,Limitless (2011),Sci-Fi|Thriller
8341,Happy People: A Year in the Taiga (2010),Documentary
8342,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi
8343,I Spit on Your Grave (2010),Crime|Horror|Thriller
8344,Welcome to the Rileys (2010),Drama
8345,Zeitgeist: Moving Forward (2011),Documentary
8346,Home Alone 4 (2002),Children|Comedy|Crime
8347,No Strings Attached (2011),Comedy|Romance
8348,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
8349,"Rite, The (2011)",Drama|Horror|Thriller
8350,Country Strong (2010),Drama|Musical|Romance
8351,Unknown (2011),Drama|Mystery|Thriller
8352,Sanctum (2011),Action|Adventure|Drama|Thriller|IMAX
8353,Cedar Rapids (2011),Comedy
8354,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
8355,Burke and Hare (2010),Comedy|Thriller
8356,Vanishing on 7th Street (2010),Horror|Mystery|Thriller
8357,Paul (2011),Adventure|Comedy|Sci-Fi
8358,Submarino (2010),Drama
8359,Brother 2 (Brat 2) (2000),Crime|Drama
8360,Drive Angry (2011),Action|Fantasy|Thriller
8361,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
8362,Take Me Home Tonight (2011),Comedy|Drama
8363,Confessions (Kokuhaku) (2010),Drama|Horror
8364,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
8365,Happythankyoumoreplease (2010),Comedy|Drama
8366,Cropsey (2009),Documentary|Horror
8367,"Mechanic, The (2011)",Action|Drama|Thriller
8368,Hall Pass (2011),Comedy
8369,"Eagle, The (2011)",Adventure|Drama
8370,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX
8371,Battle: Los Angeles (2011),Action|Sci-Fi|War
8372,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
8373,Norwegian Wood (Noruwei no mori) (2010),Drama|Romance
8374,"Sunset Limited, The (2011)",Drama
8375,Winnie the Pooh and the Honey Tree (1966),Animation|Children
8376,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
8377,"House of Small Cubes, The (Tsumiki no ie) (2008)",Animation|Drama
8378,Winnie the Pooh and Tigger Too (1974),Animation|Children
8379,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
8380,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime
8381,Just Go with It (2011),Comedy|Romance
8382,Potiche (2010),Comedy
8383,Cave of Forgotten Dreams (2010),Documentary
8384,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller
8385,"Big Mommas: Like Father, Like Son (2011)",Comedy
8386,Super (2010),Action|Comedy|Drama
8387,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
8388,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
8389,Jane Eyre (2011),Drama|Romance
8390,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
8391,Chalet Girl (2011),Comedy|Romance
8392,Senna (2010),Documentary
8393,Death Note 2: The Last Name (2006),Adventure|Crime|Drama
8394,Insidious (2010),Fantasy|Horror|Thriller
8395,Meek's Cutoff (2010),Western
8396,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller
8397,Win Win (2011),Comedy|Drama
8398,Room in Rome (Habitación en Roma) (2010),Drama|Romance
8399,Boy (2010),Comedy|Drama
8400,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy
8401,Hop (2011),Animation|Children|Comedy
8402,13 Assassins (Jûsan-nin no shikaku) (2010),Action
8403,Hanna (2011),Action|Adventure|Mystery|Thriller
8404,American: The Bill Hicks Story (2009),Comedy|Documentary
8405,Arthur (2011),Comedy
8406,Scream 4 (2011),Comedy|Horror|Mystery|Thriller
8407,Rio (2011),Adventure|Animation|Children|Comedy
8408,Melancholia (2011),Drama|Sci-Fi
8409,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
8410,Louis C.K.: Hilarious (2010),Comedy
8411,Louis C.K.: Chewed Up (2008),Comedy
8412,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi
8413,Louis C.K.: Shameless (2007),Comedy
8414,"Resident, The (2011)",Drama|Horror|Thriller
8415,Mildred Pierce (2011),Drama
8416,Water for Elephants (2011),Drama|Romance
8417,Kill the Irishman (2011),Action|Crime
8418,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
8419,Incendies (2010),Drama|Mystery|War
8420,Soul Surfer (2011),Action|Drama
8421,Something Borrowed (2011),Comedy|Drama|Romance
8422,Bridesmaids (2011),Comedy
8423,Priest (2011),Action|Horror|Sci-Fi|Thriller
8424,"Beaver, The (2011)",Drama
8425,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
8426,Midnight in Paris (2011),Comedy|Fantasy|Romance
8427,"Kid With a Bike, The (Le gamin au vélo) (2011)",Drama
8428,The Man from Nowhere (2010),Action|Crime|Thriller
8429,"Tree of Life, The (2011)",Drama
8430,"Hangover Part II, The (2011)",Comedy
8431,Pina (2011),Documentary|Musical
8432,"Roommate, The (2011)",Drama|Thriller
8433,Trust (2010),Drama|Thriller
8434,Attack the Block (2011),Action|Comedy|Sci-Fi
8435,The Way (2010),Adventure|Comedy|Drama
8436,"Tunnel, The (2011)",Drama|Horror|Thriller
8437,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
8438,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
8439,Submarine (2010),Comedy|Drama|Romance
8440,"Other Woman, The (2009)",Drama
8441,Everything Must Go (2010),Comedy|Drama
8442,Beginners (2010),Drama
8443,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
8444,Green Lantern (2011),Action|Adventure|Sci-Fi
8445,Mr. Popper's Penguins (2011),Comedy
8446,Bad Teacher (2011),Comedy
8447,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
8448,Larry Crowne (2011),Comedy|Drama|Romance
8449,Your Highness (2011),Action|Adventure|Comedy|Fantasy
8450,Too Big to Fail (2011),Drama
8451,Takers (2010),Action|Crime|Thriller
8452,Zookeeper (2011),Comedy
8453,Horrible Bosses (2011),Comedy|Crime
8454,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
8455,Monte Carlo (2011),Adventure|Comedy|Romance
8456,"Perfect Host, The (2010)",Crime|Drama|Thriller
8457,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
8458,Conan O'Brien Can't Stop (2011),Documentary
8459,Drive (2011),Crime|Drama|Film-Noir|Thriller
8460,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
8461,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
8462,One Day (2011),Drama|Romance
8463,"Guard, The (2011)",Comedy|Crime
8464,Quarantine 2: Terminal (2011),Horror|Mystery|Sci-Fi
8465,Winnie the Pooh (2011),Animation|Children|Comedy
8466,"Woman, The (2011)",Horror
8467,"Smurfs, The (2011)",Animation|Children|Comedy
8468,Friends with Benefits (2011),Comedy|Romance
8469,Alpha and Omega (2010),Adventure|Animation|Children|Comedy|Romance
8470,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller
8471,Our Idiot Brother (2011),Comedy
8472,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
8473,Terri (2011),Comedy
8474,"Change-Up, The (2011)",Comedy
8475,"Help, The (2011)",Drama
8476,30 Minutes or Less (2011),Action|Comedy|Crime
8477,Final Destination 5 (2011),Horror|Thriller|IMAX
8478,"Conspirator, The (2010)",Drama
8479,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy
8480,Spy Kids: All the Time in the World in 4D (2011),Action|Adventure|Children|Comedy|Sci-Fi
8481,Don't Be Afraid of the Dark (2010),Horror|Thriller
8482,Fright Night (2011),Comedy|Horror
8483,Another Earth (2011),Drama|Romance|Sci-Fi
8484,Hesher (2010),Drama
8485,Stake Land (2010),Horror
8486,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011)",Documentary
8487,"Debt, The (2011)",Drama|Thriller
8488,Colombiana (2011),Action|Adventure|Drama|Thriller
8489,Bill Cunningham New York (2011),Documentary
8490,Freakonomics (2010),Documentary
8491,"Skin I Live In, The (La piel que habito) (2011)",Drama
8492,Conan the Barbarian (2011),Action|Adventure|Fantasy
8493,Project Nim (2011),Documentary
8494,Birdemic: Shock and Terror (2010),Romance|Thriller
8495,Page Eight (2011),Drama|Thriller
8496,"Inbetweeners Movie, The (2011)",Adventure|Comedy
8497,"Future, The (2011)",Drama
8498,Red State (2011),Action|Crime|Horror|Thriller
8499,Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),Comedy
8500,"Better Life, A (2011)",Drama
8501,I Don't Know How She Does It (2011),Comedy
8502,Contagion (2011),Sci-Fi|Thriller|IMAX
8503,Sleeping Beauty (2011),Drama
8504,Straw Dogs (2011),Thriller
8505,Moneyball (2011),Drama
8506,"Havre, Le (2011)",Comedy|Drama
8507,Zindagi Na Milegi Dobara (2011),Adventure|Comedy|Drama|Romance
8508,Restless (2011),Drama
8509,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller
8510,Point Blank (À bout portant) (2010),Action|Crime|Thriller
8511,Ironclad (2011),Action|Adventure
8512,Northanger Abbey (2007),Drama|Romance
8513,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
8514,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
8515,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
8516,"Dangerous Method, A (2011)",Drama|Thriller
8517,Warrior (2011),Drama
8518,"Ides of March, The (2011)",Drama
8519,Kill List (2011),Horror|Mystery|Thriller
8520,Killer Elite (2011),Action|Thriller
8521,Bobby Fischer Against the World (2011),Documentary
8522,50/50 (2011),Comedy|Drama
8523,"Turin Horse, The (A Torinói ló) (2011)",Drama
8524,Generation P (2011),Comedy|Drama|Sci-Fi
8525,Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da) (2011),Drama
8526,The Artist (2011),Comedy|Drama|Romance
8527,Take Shelter (2011),Drama
8528,"Caller, The (2011)",Horror|Mystery|Thriller
8529,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
8530,Buck (2011),Documentary
8531,Footloose (2011),Comedy|Drama|Musical
8532,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller
8533,Tyrannosaur (2011),Drama
8534,Martha Marcy May Marlene (2011),Drama|Thriller
8535,We Need to Talk About Kevin (2011),Drama|Thriller
8536,Tabloid (2010),Documentary
8537,"Three Musketeers, The (2011)",Action|Adventure
8538,In Time (2011),Crime|Sci-Fi|Thriller
8539,Margaret (2011),Drama
8540,Carnage (2011),Comedy|Drama
8541,Margin Call (2011),Drama|Thriller
8542,Paranormal Activity 3 (2011),Horror
8543,Puncture (2011),Drama
8544,Polisse (2011),Crime|Drama
8545,"Little Bit of Heaven, A (2011)",Comedy|Drama|Romance
8546,Johnny English Reborn (2011),Adventure|Comedy|Thriller
8547,Abduction (2011),Action|Drama|Mystery|Thriller
8548,This Must Be the Place (2011),Crime|Drama|Thriller
8549,Shame (2011),Drama
8550,What's Your Number? (2011),Comedy|Romance
8551,Dream House (2011),Drama|Mystery|Thriller
8552,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller
8553,Mulan (2009),Action|Adventure|Drama|Romance
8554,Machine Gun Preacher (2011),Action|Crime
8555,Anonymous (2011),Drama
8556,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
8557,Tower Heist (2011),Action|Comedy|Crime
8558,J. Edgar (2011),Drama
8559,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller
8560,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
8561,Tomboy (2011),Drama
8562,George Harrison: Living in the Material World (2011),Documentary
8563,Hugo (2011),Children|Drama|Mystery
8564,Trespass (2011),Crime|Drama|Thriller
8565,Immortals (2011),Action|Drama|Fantasy
8566,Jack and Jill (2011),Comedy
8567,"Devil's Double, The (2011)",Action|Drama
8568,Into the Abyss (2011),Documentary
8569,"Oslo, August 31st (Oslo, 31. august) (2011)",Drama
8570,"Descendants, The (2011)",Comedy|Drama
8571,Like Crazy (2011),Drama|Romance
8572,"Muppets, The (2011)",Children|Comedy|Musical
8573,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance
8574,War Horse (2011),Drama|War
8575,"Rum Diary, The (2011)",Comedy|Drama|Thriller
8576,My Week with Marilyn (2011),Drama
8577,Weekend (2011),Drama|Romance
8578,Another Cinderella Story (2008),Children|Comedy|Musical|Romance
8579,Bunraku (2010),Action|Drama|Fantasy
8580,Sarah's Key (Elle s'appelait Sarah) (2010),Drama
8581,"Sitter, The (2011)",Comedy
8582,Extremely Loud and Incredibly Close (2011),Drama
8583,Rampart (2011),Action|Crime|Drama|Thriller
8584,Happy Feet Two (2011),Animation|Children|Comedy|IMAX
8585,Arthur Christmas (2011),Animation|Children|Comedy|Drama
8586,Flypaper (2011),Comedy|Crime
8587,Bullet to the Head (2012),Action|Crime|Film-Noir
8588,"Expendables 2, The (2012)",Action|Adventure
8589,"Snowman, The (1982)",Animation|Children|Musical
8590,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
8591,Clone (Womb) (2010),Drama|Romance|Sci-Fi
8592,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
8593,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
8594,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
8595,Life in a Day (2011),Documentary|Drama
8596,Coriolanus (2011),Drama|Thriller
8597,Young Adult (2011),Comedy|Drama
8598,New Year's Eve (2011),Comedy|Romance
8599,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
8600,We Bought a Zoo (2011),Comedy|Drama
8601,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
8602,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller
8603,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy
8604,Albert Nobbs (2011),Drama
8605,"Julia's Eyes (Ojos de Julia, Los) (2010)",Horror|Thriller
8606,Friends with Kids (2011),Comedy
8607,"Devil Inside, The (2012)",Horror|Thriller
8608,Contraband (2012),Action|Crime|Drama|Thriller
8609,Chak De India! (2007),Drama
8610,Being Elmo: A Puppeteer's Journey (2011),Documentary
8611,Dolphin Tale (2011),Children|Drama
8612,"Iron Lady, The (2011)",Drama
8613,Elena (2011),Drama
8614,"Divide, The (2011)",Thriller
8615,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX
8616,"Grey, The (2012)",Action|Drama
8617,Man on a Ledge (2012),Crime|Thriller
8618,Haywire (2011),Action|Thriller
8619,"Whistleblower, The (2010)",Drama|Thriller
8620,"Human Centipede II (Full Sequence), The (2011)",Horror
8621,"Turn Me On, Dammit! (Få meg på, for faen) (2011)",Comedy
8622,Apollo 18 (2011),Horror|Sci-Fi|Thriller
8623,Seeking Justice (2011),Action|Drama|Thriller
8624,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",Adventure|Animation|Drama|Mystery|Sci-Fi
8625,Red Tails (2012),Action|Adventure|Drama|War
8626,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War
8627,Intouchables (2011),Comedy|Drama
8628,One for the Money (2012),Action|Comedy|Crime
8629,"Innkeepers, The (2011)",Horror|Thriller
8630,Grave Encounters (2011),Horror
8631,Chronicle (2012),Action|Sci-Fi|Thriller
8632,"Woman in Black, The (2012)",Drama|Horror|Thriller
8633,"Art of Getting By, The (2011)",Drama|Romance
8634,All Watched Over by Machines of Loving Grace (2011),Documentary
8635,Safe House (2012),Action|Crime|Mystery|Thriller
8636,"Vow, The (2012)",Drama|Romance
8637,Monsieur Lazhar (2011),Children|Comedy|Drama
8638,"For a Good Time, Call... (2012)",Comedy|Drama|Romance
8639,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX
8640,Perfect Sense (2011),Drama|Romance|Sci-Fi
8641,"Hunter, The (2011)",Drama
8642,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller
8643,"Monster in Paris, A (Un monstre à Paris) (2011)",Adventure|Animation|Children
8644,Prayers for Bobby (2009),Drama
8645,"Civil War, The (1990)",Documentary|War
8646,Sleep Tight (Mientras duermes) (2011),Horror|Thriller
8647,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha) (2011),Animation|Drama|Fantasy
8648,Gone (2012),Drama|Thriller
8649,Courageous (2011),Drama
8650,Project X (2012),Comedy
8651,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX
8652,"Big Year, The (2011)",Comedy
8653,Act of Valor (2012),Action|Thriller|War
8654,This Means War (2012),Action|Comedy|Romance
8655,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
8656,Starbuck (2011),Comedy
8657,Forks Over Knives (2011),Documentary
8658,Goon (2011),Comedy|Drama
8659,"Awakening, The (2011)",Horror|Thriller
8660,Game Change (2012),Drama
8661,21 Jump Street (2012),Action|Comedy|Crime
8662,"Jeff, Who Lives at Home (2012)",Comedy|Drama
8663,Lockout (2012),Action|Sci-Fi|Thriller
8664,"Lonely Place to Die, A (2011)",Adventure|Crime|Thriller
8665,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller
8666,Casa de mi Padre (2012),Comedy
8667,Jiro Dreams of Sushi (2011),Documentary
8668,Damsels in Distress (2011),Comedy|Romance
8669,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance
8670,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
8671,Iron Sky (2012),Action|Comedy|Sci-Fi
8672,Absentia (2011),Horror
8673,American Reunion (American Pie 4) (2012),Comedy
8674,The Raid: Redemption (2011),Action|Crime
8675,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
8676,God Bless America (2011),Comedy|Drama
8677,Romantics Anonymous (Les émotifs anonymes) (2010),Comedy|Romance
8678,Silent House (2011),Horror|Thriller
8679,"Three Stooges, The (2012)",Comedy
8680,"Raven, The (2012)",Mystery|Thriller
8681,North & South (2004),Drama|Romance
8682,Mirror Mirror (2012),Adventure|Comedy|Fantasy
8683,Battleship (2012),Action|Sci-Fi|Thriller|IMAX
8684,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama
8685,Bullhead (Rundskop) (2011),Crime|Drama
8686,"Five-Year Engagement, The (2012)",Comedy|Romance
8687,Think Like a Man (2012),Comedy
8688,"Lucky One, The (2012)",Drama
8689,Safe (2012),Action|Crime|Thriller
8690,Red Dog (2011),Comedy|Drama|Romance
8691,Dark Shadows (2012),Comedy|Horror|IMAX
8692,The Scorpion King: Rise of a Warrior (2008),Action|Adventure|Fantasy
8693,"Decoy Bride, The (2011)",Comedy|Romance
8694,Beyond the Black Rainbow (2010),Mystery|Sci-Fi
8695,"Dictator, The (2012)",Comedy
8696,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
8697,Snow White and the Huntsman (2012),Action|Adventure|Drama
8698,Sound of My Voice (2011),Drama|Mystery|Sci-Fi
8699,Eva (2011),Drama|Fantasy|Sci-Fi
8700,Chernobyl Diaries (2012),Horror
8701,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy
8702,Hick (2011),Drama|Romance
8703,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
8704,"Pact, The (2012)",Horror|Mystery|Thriller
8705,Bernie (2011),Comedy|Crime|Drama
8706,Take This Waltz (2011),Drama|Romance
8707,Sound of Noise (2010),Comedy|Crime|Musical
8708,Wanderlust (2012),Comedy
8709,Moonrise Kingdom (2012),Comedy|Drama|Romance
8710,Kahaani (2012),Crime|Drama|Thriller
8711,Get the Gringo (2012),Action|Crime|Drama|Thriller
8712,Cosmopolis  (2012),Drama
8713,"Thousand Words, A (2012)",Comedy|Drama
8714,Safety Not Guaranteed (2012),Comedy|Drama
8715,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
8716,Your Sister's Sister (2011),Comedy|Drama
8717,Brave (2012),Action|Adventure|Animation|Children
8718,What to Expect When You're Expecting (2012),Comedy|Drama|Romance
8719,To Rome with Love (2012),Comedy
8720,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller
8721,Detention (2012),Comedy|Horror
